filename,Sale Price,TermRemaining,TracksIncluded,Fees,NumberOfBids,NumberOfBiddersForIDBefore2783,HighestBidLowestBid,HasLastTransaction,Income_Type_STREAMING MECHANICAL,Income_Type_STREAMINGP ERFORMANCE,Income_Type_STREAMINGS YNCHRONIZATION,Income_Type_MECHANICAL,Income_Type_PERFORMANCE,Income_Type_OTHER,Income_Type_SOUNDRECORDING,Income_Type_SYNCHRONIZATION,Income_Type_DOWNLOAD MECHANICAL,Income_Type_PRINT,Income_Type_DOWNLOAD PERFORMANCE,Income_Type_MECHANICAL PERFORMANCE,Income_Type_PROFIT PARTICIPATION,Income_Type_RADIO,Last12Months,EarningsSinceStart,3YearAverage,DollarAge,CopyrightsIncluded_Yes,Type_xroyaltyType_MusicalCompositionSoundRecording,Type_xroyaltyType_SoundRecording,Rights_Public_Performance,Rights_Sync,Distributor_universal,Distributor_bmi,Distributor_ascap,Distributor_sony,Distributor_warner,Source_cd_sales,Source tv_film,Source_ satellite_radio,Source_internet_streaming
5702.json,175000.0,life_of_rights,1,,1,,0.0,0,,,,,,,8155.22,,,,,,,,8155.22,34811.2,7966.93,39.71,1,0,1,0,1,0,0,0,0,0,1,1,1,1
5703.json,27100.0,partial_30_year,1,,33,,15400.0,1,,,,,2594.44,,,,,,,,,,2594.44,35798.46,2552.11,33.48,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5704.json,6500.0,life_of_rights,37,,32,,5225.0,0,,,,,344.72,,,,,,,,,,344.72,3247.96,572.62,19.4,1,0,0,1,0,0,0,0,0,0,0,1,1,1
5706.json,66925.0,life_of_rights,48,,45,,46427.0,0,1308.0,1193.28,,120.91,208.51,102.3,,700.99,,,,,,,3634.0,29541.02,3314.44,10.76,1,0,0,1,1,0,0,0,1,0,1,1,1,1
5707.json,30000.0,30_year,80,,36,,15400.0,0,,,,,3505.74,,,,,,,,,,3505.74,45203.04,3779.44,6.84,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5708.json,8000.0,partial_10_year,1,,34,,5249.0,1,1096.01,368.95,,56.67,,22.47,,146.49,15.77,,,,,,1706.36,15442.85,1462.69,7.89,1,0,0,1,1,0,0,0,1,0,1,1,1,1
5709.json,71500.0,life_of_rights,103,,13,,14176.0,0,9036.06,,,57.98,,49.97,,,186.39,1157.18,,23.59,,,10511.17,41033.57,10144.44,5.85,1,0,0,1,1,1,0,0,0,0,1,1,1,1
5711.json,1035000.0,life_of_rights,1,,85,,449000.0,0,,,,,,64629.32,,,,,,,,,64629.32,1379274.6,62679.83,143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5713.json,68000.0,partial_30_year,39,,12,,32000.0,1,,,,,9314.19,,,,,,,,,,9314.19,49725.71,9543.44,3.65,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5714.json,195000.0,life_of_rights,11,,24,,85000.0,0,,,,6.17,,,22080.98,,,,,,,,22087.15,446082.19,22667.76,9.04,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5715.json,245000.0,life_of_rights,20,,29,,80000.0,0,20768.8,10290.14,5533.91,263.88,7053.32,635.01,,,,,,,,,44545.05,229540.88,52606.15,4.3,1,0,0,1,1,0,0,0,1,0,1,1,1,1
5716.json,47500.0,life_of_rights,66,,9,,12000.0,1,,,,,6415.59,,,,,,,,,,6415.59,17940.03,5368.72,6.74,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5719.json,68000.0,fixed_return,81,,20,,23500.0,0,,,,,,,16770.86,,,,,,,,16770.86,131782.74,18804.97,9.14,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5720.json,2400.0,partial_10_year,12,,1,,0.0,1,,,,,951.0,,,,,,,,,,951.0,51831.34,950.75,11.64,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5724.json,137115.0,life_of_rights,512,,7,,54762.0,0,,,,,9141.02,,,,,,,,,,9141.02,99556.52,9495.13,19.53,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5728.json,555000.0,fixed_return,3358,,24,,348000.0,0,,,,,,,,,,,,,,,576102.23,2309841.03,760979.49,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5729.json,25400.0,fixed_return,265,,14,,5400.0,0,,,,,5489.76,,,,,,,,,,5489.76,34395.9,4536.19,12.33,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5731.json,21800.0,partial_10_year,39,,7,,4000.0,1,,,,,5167.34,,,,,,,,,,5167.34,8418.55,2588.49,4.56,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5732.json,60000.0,fixed_return,145,,2,,7500.0,0,,,,,28552.45,,,,,,,,,,28552.45,82622.64,25532.29,2.36,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5735.json,18500.0,fixed_return,67,,18,,3000.0,0,,,,2280.59,2538.51,842.12,,,,,,,,,5661.22,27964.36,5830.96,14.33,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5736.json,37500.0,life_of_rights,9,,36,,27499.989999999998,1,,,,,6492.79,,,,,,,,,,6650.87,23781.15,3927.18,7.17,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5737.json,76500.0,life_of_rights,78,,7,,6000.0,0,,,,8582.06,3944.5,8107.82,,,,,,,,,20634.38,48975.45,10338.24,13.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5739.json,75000.0,life_of_rights,44,,7,,17000.0,0,,,,,,,9178.49,,,,,,,,9178.49,26431.71,,9.92,1,0,1,0,1,0,0,0,0,0,1,1,1,1
5740.json,51000.0,life_of_rights,54,,7,,7000.0,0,,,,,,,6244.76,,,,,,,,6244.76,17567.25,,11.63,1,0,1,0,1,0,0,0,0,0,1,1,1,1
5741.json,100000.0,fixed_return,231,,17,,20000.0,0,,,,,,,26925.62,,,,,,,,26925.62,73824.33,,11.86,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5744.json,60000.0,life_of_rights,36,,50,,49999.0,0,,,,,9940.33,,,,,,,,,,9940.33,115359.18,12931.16,8.04,1,0,0,1,0,0,0,0,0,0,0,1,1,1
5747.json,69500.0,life_of_rights,1,,16,,31000.0,1,,,,,12898.37,,,,,,,,,,12899.72,28613.32,,2.75,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5749.json,49800.0,life_of_rights,20,,19,,44500.0,0,5537.84,3279.75,2988.44,,242.25,43.28,,,,158.57,,,,,12250.13,20498.34,,3.43,1,0,0,1,1,0,0,0,1,0,1,1,1,1
5750.json,238000.0,life_of_rights,299,,45,,115000.0,0,13513.42,,,1587.8,12311.34,985.88,,4035.68,,,,1218.66,,,33652.78,140166.58,26594.59,18.71,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5751.json,36000.0,30_year,185,,7,,23750.0,0,,,,,8168.27,,,,,,,,,,8168.27,21788.46,6539.4,3.35,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5753.json,32500.0,partial_30_year,9,,39,,16800.0,1,,,,,3393.15,,,,,,,,,,3393.16,32098.7,3587.82,15.85,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5757.json,6500.0,life_of_rights,17,,21,,5150.0,0,,,,,,,1261.57,,,,,,,,1261.57,6497.53,979.0,4.62,1,0,1,0,1,0,0,0,0,1,1,1,1,1
5758.json,25000.0,life_of_rights,75,,4,,8000.0,1,,,,,3151.69,,,,,,,,,,3151.69,33661.43,4200.43,7.01,1,0,0,1,0,0,0,0,0,0,0,1,1,1
5759.json,76000.0,life_of_rights,90,,4,,6999.0,1,,,,,9803.46,,,,,,,,,,9884.97,87159.57,10033.83,7.82,1,0,0,1,0,0,1,1,0,0,0,1,1,1
5760.json,27100.0,life_of_rights,1,,2,,3900.0,1,2478.74,,,4.74,499.52,95.88,,,15.86,220.63,,,,,3315.37,10601.94,3313.39,11.63,1,0,0,1,1,1,0,0,0,0,1,1,1,1
5762.json,25000.0,life_of_rights,58,,36,,15000.0,1,,,,,2236.69,,,,,,,,,,2236.69,18888.33,2035.22,26.57,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5763.json,16500.0,partial_30_year,101,,4,,3300.0,1,,,,,2248.17,,,,,,,,,,2248.17,13732.2,2049.9,4.69,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5765.json,78500.0,life_of_rights,209,,3,,6400.0,1,,,,,8083.13,,,,,,,,,,8085.93,26082.66,7011.88,7.71,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5766.json,18000.0,fixed_return,941,,8,,8000.0,0,,,,,6289.79,,,,,,,,,,6289.79,38128.26,8369.87,3.82,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5769.json,12800.0,fixed_return,21,,12,,2911.0,0,,,,,,,3496.83,,,,,,,,3496.83,19699.15,4971.24,5.14,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5770.json,185000.0,fixed_return,82,,5,,25000.0,0,,,,,,,88123.57,,,,,,,,88123.57,454315.25,124129.86,2.98,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5771.json,100000.0,life_of_rights,78,,25,,52500.0,1,,,4327.94,4511.2,2276.46,,,,,,,,,,11115.6,64992.06,12949.65,14.68,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5772.json,64200.0,life_of_rights,20,,14,,32000.0,1,5537.84,3279.75,2988.44,,242.25,43.28,,,,158.57,,,,,12250.13,20498.34,,3.68,1,0,0,1,1,0,0,0,1,0,1,1,1,1
5773.json,26300.0,fixed_return,554,,8,,10800.0,0,,,,,,,5502.17,,,,,,,,5502.17,5502.17,,11.33,1,0,1,0,1,0,0,0,0,0,1,1,1,1
5775.json,30000.0,life_of_rights,6,,30,,19900.0,0,,,,,2813.46,,,,,,,,,,2813.46,5873.1,,28.3,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5778.json,7500.0,30_year,13,,8,,12900.0,0,,,,,944.64,,,,,,,,,,944.64,12763.55,1496.8,5.34,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5780.json,75250.0,fixed_return,1976,,29,,25500.0,0,,16206.1,,,,,,,,,,,,,16206.1,191116.05,17317.77,36.47,1,0,1,0,0,0,0,0,0,0,0,0,1,0
5781.json,72500.0,fixed_return,187,,13,,8500.0,0,,,,,,,17655.65,,,,,,,,17655.65,146358.92,17464.65,8.45,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5782.json,169000.0,life_of_rights,27,,17,,50112.0,1,12197.87,,,,3736.38,1487.05,,6656.73,474.44,2174.54,,,,,26727.01,139187.76,33758.25,4.47,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5783.json,46675.0,30_year,94,,17,,9152.0,0,,,,,7379.49,,,,,,,,,,7379.49,69686.97,11313.66,5.85,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5784.json,88000.0,fixed_return,360,,19,,19999.990000000005,0,,,,,42194.15,,,,,,,,,,42194.15,164198.16,28478.83,47.17,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5785.json,31000.0,life_of_rights,25,,21,,20000.0,0,,,,,3441.26,,,,,,,,,,3441.26,64734.36,3825.49,11.47,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5787.json,126000.0,fixed_return,77,,65,,68529.0,0,,,,,,,28724.02,,,,,,,,28724.02,113066.98,21603.16,44.96,1,0,1,0,1,0,0,0,0,0,1,1,1,1
5788.json,33500.0,life_of_rights,1,,7,,21000.0,1,,,,,4516.89,,,,,,,,,,4518.49,14051.49,,2.81,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5789.json,34500.0,fixed_return,44,,8,,2250.0,0,,,,,15539.34,,,,,,,,,,15539.34,46737.48,13072.15,3.38,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5790.json,100000.0,life_of_rights,1,,9,,16000.0,0,11150.53,4789.97,,,10060.24,401.46,,,735.73,,,645.87,,,27783.78,34977.88,,2.12,1,0,0,1,1,0,0,0,1,0,1,1,1,1
5794.json,64000.0,life_of_rights,16,,12,,12000.0,0,4823.36,,,88.27,1460.33,431.69,,,61.06,566.42,,,,,7431.14,32417.63,10805.88,11.62,1,0,0,1,1,1,0,0,0,0,1,1,1,1
5795.json,56223.0,life_of_rights,59,,6,,32000.0,1,,,,,,,6247.23,,,,,,,,6247.23,19526.25,,11.99,1,0,1,0,1,0,0,0,0,0,1,1,1,1
5796.json,90500.0,fixed_return,132,,43,,43900.0,0,,,,,35718.66,,,,,,,,,,35718.66,332284.85,41630.0,4.75,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5797.json,32800.0,life_of_rights,2,,3,,600.0,0,3421.66,,,76.64,,0.39,,4322.25,169.09,24.16,,,,,8014.18,26994.85,6695.69,15.23,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5798.json,34000.0,life_of_rights,6,,16,,12500.0,1,,,,,2792.65,,,,,,,,,,2792.65,10545.27,2667.97,30.41,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5801.json,200000.0,life_of_rights,12,,6,,175000.0,0,,,,,,,,,,,,,,,34088.75,471777.77,70918.27,10.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5802.json,46000.0,life_of_rights,36,,28,,18000.0,0,,,,,,8395.09,,,,,,,,,8395.09,38079.11,8335.54,3.33,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5803.json,230000.0,life_of_rights,51,,18,,149999.0,0,,,,,,,41368.55,,,,,,,,41368.55,318058.02,74622.89,3.9,1,0,1,0,1,0,0,0,0,1,1,1,1,1
5808.json,73000.0,life_of_rights,11,,42,,33800.0,0,,,,5488.9,2670.36,1671.37,,,,,,,,,9830.63,64294.67,10327.09,9.4,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5811.json,73000.0,life_of_rights,4,,35,,39000.0,0,,,,11715.04,,,,,,,,,,,11715.04,24783.62,,6.71,1,0,0,0,1,0,0,0,0,0,0,1,0,1
5814.json,36001.0,life_of_rights,11,,36,,6249.0,1,,,,,3325.46,,,,,,,,,,3339.55,70114.31,3518.1,12.75,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5816.json,245000.0,life_of_rights,137,,6,,55000.0,0,,,,,27735.19,,,,,,,,,,27735.19,303237.48,28985.47,7.27,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5817.json,209000.0,life_of_rights,7,,20,,56176.0,0,17372.54,,,4123.08,14452.58,881.04,,14268.28,,1031.41,,,,,52128.93,127162.66,42037.35,4.67,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5820.json,46500.0,life_of_rights,101,,28,,50000.0,0,,,,,,,12672.0,,,,,,,,12672.0,89838.54,22900.77,2.76,1,0,1,0,1,0,0,0,0,1,1,1,1,1
5826.json,11800.0,30_year,46,,23,,5849.0,0,,,,,1629.05,,,,,,,,,,1629.05,6947.14,1634.15,4.11,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5827.json,12000.0,life_of_rights,179,,15,,7000.0,0,,,,,1515.12,,,,,,,,,,1515.12,9171.61,1608.46,5.37,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5829.json,67000.0,life_of_rights,24,,30,,42999.0,0,3564.97,816.4,,2741.89,1823.74,3502.17,,1733.37,,,,,,,14182.54,47330.11,15776.7,4.0,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5832.json,107000.0,life_of_rights,513,,34,,80000.0,0,,,,,6201.05,,,,,,,,,,6201.05,67961.64,6417.47,19.78,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5838.json,15000.0,fixed_return,11,,8,,2500.0,0,,,,4304.91,1456.04,148.73,,,,,,,,,5909.68,15843.96,3944.09,2.0,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5841.json,70001.0,life_of_rights,324,,22,,49999.0,0,,7597.29,,,,,2499.46,,,,,,,,10096.75,50238.64,10346.04,50.06,1,0,1,0,1,0,0,0,0,0,1,1,1,1
5849.json,80500.0,life_of_rights,107,,45,,55000.0,0,,,,,,,13410.64,,,,,,,,13410.64,32399.64,10285.07,3.94,1,0,1,0,1,0,0,0,0,0,1,1,1,1
5850.json,110000.0,life_of_rights,41,,28,,68000.0,0,,,,,,,10192.67,,,,,,,,10192.67,94533.48,11442.75,8.51,1,0,1,0,1,0,0,0,0,0,1,1,1,1
5855.json,312500.0,life_of_rights,189,,49,,133000.0,0,6816.08,,,8894.72,14876.29,4135.26,,9702.69,1160.23,,,,,,45585.27,120049.91,40016.64,70.88,1,0,0,1,1,0,0,1,1,0,0,1,1,1
5856.json,25000.0,life_of_rights,1,,19,,18400.0,1,2004.68,,,4.31,574.24,2.97,,,35.85,56.82,,,,,2678.87,15568.4,2890.54,13.38,1,0,0,1,1,1,0,0,0,0,1,1,1,1
5860.json,111500.0,life_of_rights,328,,41,,72500.0,0,,,,,10663.22,,,,,,,,,,10663.22,48220.74,9063.59,17.61,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5862.json,175000.0,life_of_rights,42,,63,,179900.0,0,15852.78,,,4136.86,7054.14,144.89,,593.8,852.37,,,,,,28634.84,163570.17,40816.07,4.22,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5863.json,152500.0,life_of_rights,80,,47,,134000.0,0,,,,,27612.76,,,,,,,,,,27612.76,118616.47,25649.93,3.33,1,0,0,1,0,0,0,0,0,0,0,1,1,1
5864.json,17300.0,life_of_rights,230,,4,,2275.0,1,,,,,1679.76,,,,,,,,,,1766.06,10907.62,1631.77,5.59,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5865.json,57900.0,life_of_rights,1,,37,,120000.0,0,12426.43,,,,2529.08,108.47,,,483.59,192.59,99.77,,,,15839.93,40372.59,13457.53,6.32,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5866.json,512000.0,life_of_rights,513,,41,,245000.0,0,,,,,38756.56,,,,,,,,,,38756.56,424760.27,40109.16,22.08,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5867.json,130000.0,life_of_rights,137,,3,,40000.0,0,,,,,31334.87,,,,,,,,,,31334.87,259488.76,29341.86,4.28,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5868.json,78000.0,life_of_rights,113,,35,,89999.99,0,,,,,,,13991.34,,,,,,,,13991.34,38547.31,,2.04,1,0,1,0,1,0,0,0,0,1,1,1,1,1
5870.json,29000.0,fixed_return,133,,18,,10200.0,0,,,,,8768.47,,,,,,,,,,8768.47,29502.86,7248.1,3.6,1,0,0,1,0,0,0,0,0,0,0,1,1,1
5872.json,115000.0,fixed_return,3693,,13,,28000.0,0,,,,,30719.09,,,,,,,,,,30719.09,204001.48,34835.05,4.6,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5873.json,38100.0,life_of_rights,13,,29,,25400.0,1,,,,,5050.98,,,,,,,,,,5054.94,50141.21,5468.53,27.54,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5875.json,118000.0,life_of_rights,53,,12,,25882.0,0,,,,,,,19022.3,,,,,,,,19022.3,67244.01,18879.52,6.39,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5877.json,146888.0,life_of_rights,26,,72,,74999.99,0,14078.22,,,192.37,3645.08,544.02,,3130.48,,130.1,,,,,21720.27,108843.27,19477.76,6.35,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5878.json,21000.0,life_of_rights,20,,47,,17500.0,0,,,,,,,2337.98,,,,,,,,2337.98,44716.41,2725.75,8.67,1,0,1,0,1,0,0,0,0,0,1,1,1,1
5879.json,50000.0,life_of_rights,119,,21,,18000.0,0,,,,,10214.58,,,,,,,,,,10214.58,68826.58,13030.96,4.53,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5880.json,79000.0,fixed_return,96,,33,,32000.0,0,,,,,,,19114.88,,,,,,,,19114.88,65884.48,17049.39,17.3,1,0,1,0,1,0,0,0,0,0,1,1,1,1
5883.json,12750.0,fixed_return,2,,23,,3800.0,0,,,,,,,2765.74,,,,,,,,2765.74,29782.34,2802.93,9.56,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5884.json,88000.0,10_year,1,,37,,37500.0,0,,,,,,,,,,,,,,,13295.96,108907.35,13258.53,37.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5885.json,150000.0,life_of_rights,91,,14,,84999.0,0,,,,,20038.31,,,,,,,,,,20038.31,210336.16,17372.77,5.52,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5886.json,13000.0,fixed_return,941,,23,,8000.0,0,,,,,13592.09,,,,,,,,,,13592.09,42455.23,9353.73,1.59,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5890.json,75000.0,partial_30_year,80,,2,,20000.0,1,,,,,8421.82,,,,,,,,,,8421.82,80548.71,7990.97,8.95,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5893.json,160000.0,life_of_rights,50,,21,,85000.0,0,,,,,,,20073.51,,,,,,,,20073.51,116352.87,17694.63,12.18,1,0,1,0,1,0,0,0,0,1,1,1,1,1
5894.json,540000.0,fixed_return,214,,40,,250000.0,0,,,,,,,,,,,,,,,407219.0,1582666.51,487002.35,3.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5895.json,42000.0,life_of_rights,133,,14,,27900.0,0,,,,,6637.12,,,,,,,,,,6637.12,37557.14,6159.18,3.91,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5899.json,37500.0,life_of_rights,49,,21,,19900.0,0,,,,,,6626.66,,,,,,,,,6626.66,34653.32,6809.51,3.21,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5900.json,35000.0,30_year,65,,13,,22000.0,0,,,,,4525.12,,,,,,,,,,4525.12,53221.45,4351.07,9.38,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5901.json,9100.0,life_of_rights,30,,20,,5500.0,0,,,,,946.21,,,,,,,,,,946.21,16923.79,774.54,7.13,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5902.json,35500.0,life_of_rights,56,,39,,22000.0,0,,,,,4049.01,,,,,,,,,,4049.01,65247.33,4553.5,10.11,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5905.json,20000.0,life_of_rights,46,,10,,9500.0,0,,,,,2245.19,,,,,,,,,,2245.19,30459.19,2527.85,9.83,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5907.json,12500.0,30_year,98,,8,,8950.0,0,,,,,1284.95,,,,,,,,,,1284.95,36201.36,1243.37,7.86,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5908.json,18000.0,fixed_return,169,,15,,9000.0,0,,,,,3221.67,,,,,,,,,,3221.67,31336.58,3032.35,7.53,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5909.json,21500.0,life_of_rights,4,,5,,16000.0,1,,,,,1545.91,,,,,,,,,,1557.49,10362.81,1248.87,20.31,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5910.json,13500.0,life_of_rights,11,,6,,6499.0,0,,,,,3812.76,,,,,,,,,,3812.76,11955.69,2817.09,3.03,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5911.json,44000.0,life_of_rights,5,,14,,21500.0,1,,,,3483.7,647.48,1449.24,,,,,,,,,5580.42,41343.77,6974.84,6.56,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5912.json,78000.0,life_of_rights,75,,16,,39999.0,0,,,,,21609.6,,,,,,,,,,21609.6,97612.38,16331.15,2.87,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5913.json,26000.0,life_of_rights,142,,40,,20000.0,0,,,,,1387.45,,,,,,,,,,1387.45,8030.34,1214.21,24.92,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5914.json,180001.0,fixed_return,5,,1,,0.0,0,,,,,324932.65,,,,,,,,,,324932.65,770978.02,256918.75,4.99,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5915.json,20000.0,life_of_rights,140,,24,,7500.0,0,,,,,2684.85,,,,,,,,,,2684.85,24442.71,3813.25,6.61,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5917.json,43250.0,life_of_rights,227,,31,,25000.0,0,,,,,4465.22,,,,,,,,,,4465.22,33826.27,4899.25,9.47,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5921.json,115000.0,30_year,176,,55,,79999.0,0,,,,,14591.4,,,,,,,,,,14591.4,138603.18,11980.93,22.21,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5923.json,50000.0,life_of_rights,5,,6,,10000.0,0,2785.47,562.29,4279.93,3914.78,3269.52,253.44,,,,,,,,,15065.43,33287.46,,12.23,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5924.json,800000.0,life_of_rights,28,,58,,539000.0,0,,,,,72299.36,,,,,,,,,,72299.36,479683.69,50661.64,42.27,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5925.json,12000.0,life_of_rights,86,,24,,17999.989999999998,0,,,,,2075.13,,,,,,,,,,2075.13,11130.65,1918.17,3.86,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5928.json,83999.0,life_of_rights,19,,24,,35000.0,0,3084.64,1113.8,946.68,282.82,203.97,123.29,,,,,,,,,5755.2,47902.21,7954.04,25.44,1,0,0,1,1,0,0,0,1,0,1,1,1,1
5931.json,17500.0,life_of_rights,11,,16,,5750.0,1,,,,,2643.71,,,,,,,,,,2643.71,12506.04,2875.81,3.45,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5933.json,28700.0,life_of_rights,46,,3,,1000.0,1,,,,,3659.91,,,,,,,,,,3689.02,38983.67,4990.48,4.56,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5934.json,533001.0,life_of_rights,516,,69,,225000.0,0,,,,,41192.42,,,,,,,,,,41192.42,438400.18,40785.52,22.05,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5936.json,16950.0,fixed_return,111,,16,,12000.0,0,,,,5092.59,973.32,563.14,,,,,,,,,6629.05,10406.34,3105.74,3.85,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5940.json,36750.0,life_of_rights,25,,42,,25500.0,1,2607.11,,,74.78,1449.47,51.42,,5.96,90.8,,,,,,4279.53,205672.38,6751.21,7.31,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5942.json,40050.0,life_of_rights,47,,21,,30000.0,0,,,,4300.84,1203.18,631.45,,,,,,,,,6135.47,16052.75,4853.82,6.76,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5952.json,30250.0,10_year,57,,60,,18600.0,0,,,,4480.04,1381.76,833.73,,,,,,,,,6695.53,22540.84,6377.28,7.75,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5953.json,26400.0,life_of_rights,34,,38,,13000.0,0,,,,,3606.63,,,,,,,,,,3606.63,24455.14,4030.25,4.45,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5954.json,7200.0,30_year,32,,24,,8999.0,0,,,,,1513.07,,,,,,,,,,1513.07,10908.03,1037.92,6.75,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5955.json,15000.0,fixed_return,16,,40,,14999.0,0,,,,,11464.76,,,,,,,,,,11464.76,13485.34,4240.15,1.53,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5956.json,214000.0,life_of_rights,8,,45,,85000.0,0,,,,,,,,,,,,,,,40826.14,60429.19,,5.31,1,0,1,0,1,0,0,0,0,0,1,1,1,1
5957.json,109501.0,life_of_rights,96,,58,,108000.0,0,,,,,15492.63,,,,,,,,,,15492.63,188720.89,21032.95,6.57,1,0,0,1,0,0,0,0,0,0,0,1,1,1
5959.json,9000.0,10_year,36,,22,,3834.0,0,,,,,1558.34,,,,,,,,,,1558.34,7858.18,1529.22,7.53,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5960.json,103000.0,life_of_rights,51,,35,,79500.0,0,,,,13937.69,13684.31,,,,,,,,,,27622.0,67306.01,21321.18,2.22,1,0,0,1,0,0,0,0,0,0,1,1,1,1
